"","System","Season","Month","Day","Year","Bee","Plant","Visits","Precip","Tmax","Tmin","Humid"
"357","BBG","dry"," 5","16","1996","326","168","1","0","28.5","14.5","77"
"358","BBG","dry"," 5","16","1996","333","168","1","0","28.5","14.5","77"
"359","BBG","dry"," 5","21","1996","194"," 25","1","12","27.5","14.3","71"
"360","BBG","dry"," 5","21","1996","195","168","1","12","27.5","14.3","71"
"361","BBG","dry"," 5","21","1996","216"," 25","1","12","27.5","14.3","71"
"362","BBG","dry"," 5","21","1996","216","154","1","12","27.5","14.3","71"
"363","BBG","dry"," 5","21","1996","221"," 16","1","12","27.5","14.3","71"
"364","BBG","dry"," 5","21","1996","221","127","1","12","27.5","14.3","71"
"365","BBG","dry"," 5","21","1996","225"," 17","1","12","27.5","14.3","71"
"366","BBG","dry"," 5","21","1996","226"," 87","1","12","27.5","14.3","71"
"367","BBG","dry"," 5","21","1996","250"," 55","1","12","27.5","14.3","71"
"368","BBG","dry"," 5","21","1996","279"," 87","2","12","27.5","14.3","71"
"369","BBG","dry"," 5","21","1996","279","150","1","12","27.5","14.3","71"
"370","BBG","dry"," 5","21","1996","289"," 87","1","12","27.5","14.3","71"
"371","BBG","dry"," 5","21","1996","290","168","1","12","27.5","14.3","71"
"372","BBG","dry"," 5","21","1996","305"," 92","1","12","27.5","14.3","71"
"373","BBG","dry"," 5","21","1996","312","175","1","12","27.5","14.3","71"
"374","BBG","dry"," 5","21","1996","317","154","1","12","27.5","14.3","71"
"375","BBG","dry"," 5","21","1996","320","175","1","12","27.5","14.3","71"
"376","BBG","dry"," 5","21","1996","326","168","1","12","27.5","14.3","71"
"377","BBG","dry"," 5","21","1996","333"," 16","1","12","27.5","14.3","71"
"378","BBG","dry"," 5","21","1996","333"," 87","1","12","27.5","14.3","71"
"379","BBG","dry"," 5","21","1996","333","127","2","12","27.5","14.3","71"
"380","BBG","dry"," 5","21","1996","341","154","1","12","27.5","14.3","71"
"381","BBG","dry"," 5","21","1996","348"," 25","1","12","27.5","14.3","71"
"382","BBG","dry"," 5","21","1996","348"," 87","1","12","27.5","14.3","71"
"383","BBG","dry"," 5","21","1996","350","  6","1","12","27.5","14.3","71"
"384","BBG","dry"," 5","21","1996","350","175","2","12","27.5","14.3","71"
"385","BBG","dry"," 5","21","1996","356","150","1","12","27.5","14.3","71"
"386","BBG","dry"," 5","21","1996","362","175","1","12","27.5","14.3","71"
"387","BBG","dry"," 5","21","1996","364"," 16","1","12","27.5","14.3","71"
"388","BBG","dry"," 5","21","1996","371"," 43","1","12","27.5","14.3","71"
"389","BBG","dry"," 5","21","1996","378"," 36","2","12","27.5","14.3","71"
"390","BBG","dry"," 5","21","1996","378","130","2","12","27.5","14.3","71"
"391","BBG","dry"," 5","21","1996","382","154","1","12","27.5","14.3","71"
"392","BBG","dry"," 5","21","1996","386"," 25","1","12","27.5","14.3","71"
"393","BBG","dry"," 5","21","1996","386"," 43","1","12","27.5","14.3","71"
"394","BBG","dry"," 5","21","1996","386"," 87","1","12","27.5","14.3","71"
"395","BBG","dry"," 5","28","1996","185","168","1","0","24.1","11.6","61"
"396","BBG","dry"," 5","28","1996","215","106","1","0","24.1","11.6","61"
"397","BBG","dry"," 5","28","1996","216"," 42","1","0","24.1","11.6","61"
"398","BBG","dry"," 5","28","1996","216"," 87","1","0","24.1","11.6","61"
"399","BBG","dry"," 5","28","1996","217","150","1","0","24.1","11.6","61"
"400","BBG","dry"," 5","28","1996","233"," 87","1","0","24.1","11.6","61"
"401","BBG","dry"," 5","28","1996","239","168","1","0","24.1","11.6","61"
"402","BBG","dry"," 5","28","1996","249","168","1","0","24.1","11.6","61"
"403","BBG","dry"," 5","28","1996","281","168","2","0","24.1","11.6","61"
"404","BBG","dry"," 5","28","1996","289"," 56","1","0","24.1","11.6","61"
"405","BBG","dry"," 5","28","1996","293","168","1","0","24.1","11.6","61"
"406","BBG","dry"," 5","28","1996","298","168","6","0","24.1","11.6","61"
"407","BBG","dry"," 5","28","1996","304","168","1","0","24.1","11.6","61"
"408","BBG","dry"," 5","28","1996","317","168","1","0","24.1","11.6","61"
"409","BBG","dry"," 5","28","1996","320","175","1","0","24.1","11.6","61"
"410","BBG","dry"," 5","28","1996","322","168","1","0","24.1","11.6","61"
"411","BBG","dry"," 5","28","1996","325","175","1","0","24.1","11.6","61"
"412","BBG","dry"," 5","28","1996","326","168","5","0","24.1","11.6","61"
"413","BBG","dry"," 5","28","1996","333","168","1","0","24.1","11.6","61"
"414","BBG","dry"," 5","28","1996","341","150","1","0","24.1","11.6","61"
"415","BBG","dry"," 5","28","1996","344","168","1","0","24.1","11.6","61"
"416","BBG","dry"," 5","28","1996","350"," 56","1","0","24.1","11.6","61"
"417","BBG","dry"," 5","28","1996","359"," 83","1","0","24.1","11.6","61"
"418","BBG","dry"," 5","28","1996","362"," 56","3","0","24.1","11.6","61"
"419","BBG","dry"," 5","28","1996","364"," 83","2","0","24.1","11.6","61"
"420","BBG","dry"," 5","28","1996","364"," 87","1","0","24.1","11.6","61"
"421","BBG","dry"," 5","28","1996","364","176","1","0","24.1","11.6","61"
"422","BBG","dry"," 5","28","1996","378"," 35","1","0","24.1","11.6","61"
"423","BBG","dry"," 5","28","1996","378"," 56","2","0","24.1","11.6","61"
"424","BBG","dry"," 5","28","1996","378","150","1","0","24.1","11.6","61"
"425","BBG","dry"," 6"," 4","1996","203"," 87","1","0","23.6","12.2","65"
"426","BBG","dry"," 6"," 4","1996","216"," 25","1","0","23.6","12.2","65"
"427","BBG","dry"," 6"," 4","1996","226"," 87","1","0","23.6","12.2","65"
"428","BBG","dry"," 6"," 4","1996","228"," 87","1","0","23.6","12.2","65"
"429","BBG","dry"," 6"," 4","1996","228","130","1","0","23.6","12.2","65"
"430","BBG","dry"," 6"," 4","1996","248"," 55","1","0","23.6","12.2","65"
"431","BBG","dry"," 6"," 4","1996","263"," 24","1","0","23.6","12.2","65"
"432","BBG","dry"," 6"," 4","1996","268"," 87","1","0","23.6","12.2","65"
"433","BBG","dry"," 6"," 4","1996","289"," 52","2","0","23.6","12.2","65"
"434","BBG","dry"," 6"," 4","1996","291"," 52","1","0","23.6","12.2","65"
"435","BBG","dry"," 6"," 4","1996","291"," 59","1","0","23.6","12.2","65"
"436","BBG","dry"," 6"," 4","1996","291"," 87","1","0","23.6","12.2","65"
"437","BBG","dry"," 6"," 4","1996","293"," 52","1","0","23.6","12.2","65"
"438","BBG","dry"," 6"," 4","1996","328"," 55","1","0","23.6","12.2","65"
"439","BBG","dry"," 6"," 4","1996","333"," 87","1","0","23.6","12.2","65"
"440","BBG","dry"," 6"," 4","1996","333","127","1","0","23.6","12.2","65"
"441","BBG","dry"," 6"," 4","1996","341","136","1","0","23.6","12.2","65"
"442","BBG","dry"," 6"," 4","1996","341","154","3","0","23.6","12.2","65"
"443","BBG","dry"," 6"," 4","1996","350"," 16","1","0","23.6","12.2","65"
"444","BBG","dry"," 6"," 4","1996","350"," 63","3","0","23.6","12.2","65"
"445","BBG","dry"," 6"," 4","1996","350"," 65","2","0","23.6","12.2","65"
"446","BBG","dry"," 6"," 4","1996","350","102","1","0","23.6","12.2","65"
"447","BBG","dry"," 6"," 4","1996","351","152","1","0","23.6","12.2","65"
"448","BBG","dry"," 6"," 4","1996","362"," 11","3","0","23.6","12.2","65"
"449","BBG","dry"," 6"," 4","1996","364"," 55","1","0","23.6","12.2","65"
"450","BBG","dry"," 6"," 4","1996","364"," 63","1","0","23.6","12.2","65"
"451","BBG","dry"," 6"," 4","1996","376"," 72","1","0","23.6","12.2","65"
"452","BBG","dry"," 6"," 4","1996","378"," 11","1","0","23.6","12.2","65"
"453","BBG","dry"," 6"," 4","1996","378"," 36","2","0","23.6","12.2","65"
"454","BBG","dry"," 6"," 4","1996","378"," 72","12","0","23.6","12.2","65"
"455","BBG","dry"," 6"," 4","1996","378","154","1","0","23.6","12.2","65"
"456","BBG","dry"," 6"," 4","1996","386"," 25","1","0","23.6","12.2","65"
"457","BBG","dry"," 6","11","1996","216","154","1","0","23.3","10.4","71"
"458","BBG","dry"," 6","11","1996","289","168","1","0","23.3","10.4","71"
"459","BBG","dry"," 6","11","1996","298","168","1","0","23.3","10.4","71"
"460","BBG","dry"," 6","11","1996","305"," 83","1","0","23.3","10.4","71"
"461","BBG","dry"," 6","11","1996","325","136","1","0","23.3","10.4","71"
"462","BBG","dry"," 6","11","1996","350","127","1","0","23.3","10.4","71"
"463","BBG","dry"," 6","11","1996","364","127","1","0","23.3","10.4","71"
"464","BBG","dry"," 6","11","1996","378","168","1","0","23.3","10.4","71"
"465","BBG","dry"," 6","14","1996","216","154","1","0","24.5","10.8","73"
"466","BBG","dry"," 6","14","1996","281","168","1","0","24.5","10.8","73"
"467","BBG","dry"," 6","14","1996","298","148","1","0","24.5","10.8","73"
"468","BBG","dry"," 6","14","1996","321","168","1","0","24.5","10.8","73"
"469","BBG","dry"," 6","14","1996","326","168","3","0","24.5","10.8","73"
"470","BBG","dry"," 6","14","1996","364"," 83","1","0","24.5","10.8","73"
"471","BBG","dry"," 6","14","1996","364","148","2","0","24.5","10.8","73"
"472","BBG","dry"," 6","18","1996","216"," 66","3","0","27.5","7.4","55"
"473","BBG","dry"," 6","18","1996","216","154","1","0","27.5","7.4","55"
"474","BBG","dry"," 6","18","1996","217"," 66","3","0","27.5","7.4","55"
"475","BBG","dry"," 6","18","1996","217","154","1","0","27.5","7.4","55"
"476","BBG","dry"," 6","18","1996","248"," 66","1","0","27.5","7.4","55"
"477","BBG","dry"," 6","18","1996","263"," 66","1","0","27.5","7.4","55"
"478","BBG","dry"," 6","18","1996","291","168","1","0","27.5","7.4","55"
"479","BBG","dry"," 6","18","1996","298"," 66","2","0","27.5","7.4","55"
"480","BBG","dry"," 6","18","1996","325"," 10","2","0","27.5","7.4","55"
"481","BBG","dry"," 6","18","1996","325"," 65","1","0","27.5","7.4","55"
"482","BBG","dry"," 6","18","1996","333","127","1","0","27.5","7.4","55"
"483","BBG","dry"," 6","18","1996","350"," 10","1","0","27.5","7.4","55"
"484","BBG","dry"," 6","18","1996","350"," 56","1","0","27.5","7.4","55"
"485","BBG","dry"," 6","18","1996","350"," 65","1","0","27.5","7.4","55"
"486","BBG","dry"," 6","18","1996","350"," 66","3","0","27.5","7.4","55"
"487","BBG","dry"," 6","18","1996","351","168","1","0","27.5","7.4","55"
"488","BBG","dry"," 6","18","1996","357","168","1","0","27.5","7.4","55"
"489","BBG","dry"," 6","18","1996","361"," 25","1","0","27.5","7.4","55"
"490","BBG","dry"," 6","18","1996","362"," 10","2","0","27.5","7.4","55"
"491","BBG","dry"," 6","18","1996","362"," 56","1","0","27.5","7.4","55"
"492","BBG","dry"," 6","18","1996","364"," 56","1","0","27.5","7.4","55"
"493","BBG","dry"," 6","18","1996","378"," 10","1","0","27.5","7.4","55"
"494","BBG","dry"," 6","18","1996","378"," 36","1","0","27.5","7.4","55"
"495","BBG","dry"," 6","18","1996","378"," 56","3","0","27.5","7.4","55"
"496","BBG","dry"," 6","18","1996","378","137","1","0","27.5","7.4","55"
"497","BBG","dry"," 6","18","1996","378","154","1","0","27.5","7.4","55"
"498","BBG","dry"," 6","18","1996","378","168","1","0","27.5","7.4","55"
"499","BBG","dry"," 6","18","1996","380","154","1","0","27.5","7.4","55"
"500","BBG","dry"," 6","25","1996","217"," 36","1","0","25.8","11.9","53"
"501","BBG","dry"," 6","25","1996","217","150","1","0","25.8","11.9","53"
"502","BBG","dry"," 6","25","1996","217","154","1","0","25.8","11.9","53"
"503","BBG","dry"," 6","25","1996","248"," 87","1","0","25.8","11.9","53"
"504","BBG","dry"," 6","25","1996","250"," 55","1","0","25.8","11.9","53"
"505","BBG","dry"," 6","25","1996","250","171","2","0","25.8","11.9","53"
"506","BBG","dry"," 6","25","1996","298","137","1","0","25.8","11.9","53"
"507","BBG","dry"," 6","25","1996","298","171","2","0","25.8","11.9","53"
"508","BBG","dry"," 6","25","1996","317","168","1","0","25.8","11.9","53"
"509","BBG","dry"," 6","25","1996","325"," 65","1","0","25.8","11.9","53"
"510","BBG","dry"," 6","25","1996","326","168","1","0","25.8","11.9","53"
"511","BBG","dry"," 6","25","1996","329"," 83","1","0","25.8","11.9","53"
"512","BBG","dry"," 6","25","1996","350"," 10","2","0","25.8","11.9","53"
"513","BBG","dry"," 6","25","1996","350","100","1","0","25.8","11.9","53"
"514","BBG","dry"," 6","25","1996","350","127","2","0","25.8","11.9","53"
"515","BBG","dry"," 6","25","1996","351"," 10","4","0","25.8","11.9","53"
"516","BBG","dry"," 6","25","1996","351"," 56","1","0","25.8","11.9","53"
"517","BBG","dry"," 6","25","1996","362"," 10","3","0","25.8","11.9","53"
"518","BBG","dry"," 6","25","1996","362"," 56","3","0","25.8","11.9","53"
"519","BBG","dry"," 6","25","1996","364"," 83","1","0","25.8","11.9","53"
"520","BBG","dry"," 6","25","1996","364"," 87","2","0","25.8","11.9","53"
"521","BBG","dry"," 6","25","1996","364","137","1","0","25.8","11.9","53"
"522","BBG","dry"," 6","25","1996","378"," 56","4","0","25.8","11.9","53"
"523","BBG","dry"," 6","25","1996","378","137","6","0","25.8","11.9","53"
"524","BBG","dry"," 6","25","1996","386"," 87","1","0","25.8","11.9","53"
"525","BBG","dry"," 6","27","1996","184","137","1","0","27.4","8.4","45"
"526","BBG","dry"," 6","27","1996","194","102","1","0","27.4","8.4","45"
"527","BBG","dry"," 6","27","1996","194","168","2","0","27.4","8.4","45"
"528","BBG","dry"," 6","27","1996","216"," 87","1","0","27.4","8.4","45"
"529","BBG","dry"," 6","27","1996","216","102","4","0","27.4","8.4","45"
"530","BBG","dry"," 6","27","1996","217","102","2","0","27.4","8.4","45"
"531","BBG","dry"," 6","27","1996","219"," 72","1","0","27.4","8.4","45"
"532","BBG","dry"," 6","27","1996","223","102","1","0","27.4","8.4","45"
"533","BBG","dry"," 6","27","1996","229","102","2","0","27.4","8.4","45"
"534","BBG","dry"," 6","27","1996","237","102","1","0","27.4","8.4","45"
"535","BBG","dry"," 6","27","1996","239","102","4","0","27.4","8.4","45"
"536","BBG","dry"," 6","27","1996","248","171","1","0","27.4","8.4","45"
"537","BBG","dry"," 6","27","1996","254","168","1","0","27.4","8.4","45"
"538","BBG","dry"," 6","27","1996","257","149","1","0","27.4","8.4","45"
"539","BBG","dry"," 6","27","1996","260","102","1","0","27.4","8.4","45"
"540","BBG","dry"," 6","27","1996","264","171","1","0","27.4","8.4","45"
"541","BBG","dry"," 6","27","1996","269","168","1","0","27.4","8.4","45"
"542","BBG","dry"," 6","27","1996","281","168","1","0","27.4","8.4","45"
"543","BBG","dry"," 6","27","1996","296"," 72","1","0","27.4","8.4","45"
"544","BBG","dry"," 6","27","1996","298","168","1","0","27.4","8.4","45"
"545","BBG","dry"," 6","27","1996","322","168","2","0","27.4","8.4","45"
"546","BBG","dry"," 6","27","1996","326","168","3","0","27.4","8.4","45"
"547","BBG","dry"," 6","27","1996","330","168","1","0","27.4","8.4","45"
"548","BBG","dry"," 6","27","1996","332","102","3","0","27.4","8.4","45"
"549","BBG","dry"," 6","27","1996","358","148","1","0","27.4","8.4","45"
"550","BBG","dry"," 6","27","1996","364"," 65","1","0","27.4","8.4","45"
"551","BBG","dry"," 6","27","1996","364"," 83","1","0","27.4","8.4","45"
"552","BBG","dry"," 6","27","1996","364","148","1","0","27.4","8.4","45"
"553","BBG","dry"," 6","27","1996","375"," 36","1","0","27.4","8.4","45"
"554","BBG","dry"," 6","27","1996","378"," 36","3","0","27.4","8.4","45"
"555","BBG","dry"," 6","27","1996","378"," 56","1","0","27.4","8.4","45"
"556","BBG","dry"," 6","27","1996","378","100","1","0","27.4","8.4","45"
"557","BBG","dry"," 6","27","1996","378","168","1","0","27.4","8.4","45"
"558","BBG","dry"," 7"," 2","1996","184"," 65","1","0","24.7","10.8","67"
"559","BBG","dry"," 7"," 2","1996","185","102","1","0","24.7","10.8","67"
"560","BBG","dry"," 7"," 2","1996","185","168","1","0","24.7","10.8","67"
"561","BBG","dry"," 7"," 2","1996","216","102","13","0","24.7","10.8","67"
"562","BBG","dry"," 7"," 2","1996","216","168","2","0","24.7","10.8","67"
"563","BBG","dry"," 7"," 2","1996","216","175","1","0","24.7","10.8","67"
"564","BBG","dry"," 7"," 2","1996","217","102","11","0","24.7","10.8","67"
"565","BBG","dry"," 7"," 2","1996","223","102","1","0","24.7","10.8","67"
"566","BBG","dry"," 7"," 2","1996","229","102","2","0","24.7","10.8","67"
"567","BBG","dry"," 7"," 2","1996","239","102","2","0","24.7","10.8","67"
"568","BBG","dry"," 7"," 2","1996","248","102","1","0","24.7","10.8","67"
"569","BBG","dry"," 7"," 2","1996","249","102","2","0","24.7","10.8","67"
"570","BBG","dry"," 7"," 2","1996","250","102","1","0","24.7","10.8","67"
"571","BBG","dry"," 7"," 2","1996","289","175","1","0","24.7","10.8","67"
"572","BBG","dry"," 7"," 2","1996","295","102","1","0","24.7","10.8","67"
"573","BBG","dry"," 7"," 2","1996","298","102","1","0","24.7","10.8","67"
"574","BBG","dry"," 7"," 2","1996","298","168","1","0","24.7","10.8","67"
"575","BBG","dry"," 7"," 2","1996","326","168","3","0","24.7","10.8","67"
"576","BBG","dry"," 7"," 2","1996","350","102","2","0","24.7","10.8","67"
"577","BBG","dry"," 7"," 2","1996","362"," 56","1","0","24.7","10.8","67"
"578","BBG","dry"," 7"," 2","1996","364","127","2","0","24.7","10.8","67"
"579","BBG","dry"," 7"," 2","1996","364","175","1","0","24.7","10.8","67"
"580","BBG","dry"," 7"," 2","1996","376","127","1","0","24.7","10.8","67"
"581","BBG","dry"," 7"," 9","1996","185"," 87","1","0","26","9.1","44"
"582","BBG","dry"," 7"," 9","1996","199","154","1","0","26","9.1","44"
"583","BBG","dry"," 7"," 9","1996","214"," 65","1","0","26","9.1","44"
"584","BBG","dry"," 7"," 9","1996","216"," 65","1","0","26","9.1","44"
"585","BBG","dry"," 7"," 9","1996","216"," 66","6","0","26","9.1","44"
"586","BBG","dry"," 7"," 9","1996","216","102","1","0","26","9.1","44"
"587","BBG","dry"," 7"," 9","1996","217"," 66","6","0","26","9.1","44"
"588","BBG","dry"," 7"," 9","1996","217"," 87","2","0","26","9.1","44"
"589","BBG","dry"," 7"," 9","1996","217","102","13","0","26","9.1","44"
"590","BBG","dry"," 7"," 9","1996","224","102","1","0","26","9.1","44"
"591","BBG","dry"," 7"," 9","1996","223"," 66","2","0","26","9.1","44"
"592","BBG","dry"," 7"," 9","1996","229","102","1","0","26","9.1","44"
"593","BBG","dry"," 7"," 9","1996","237","102","3","0","26","9.1","44"
"594","BBG","dry"," 7"," 9","1996","238","102","1","0","26","9.1","44"
"595","BBG","dry"," 7"," 9","1996","239","102","2","0","26","9.1","44"
"596","BBG","dry"," 7"," 9","1996","248","146","1","0","26","9.1","44"
"597","BBG","dry"," 7"," 9","1996","250","146","2","0","26","9.1","44"
"598","BBG","dry"," 7"," 9","1996","291"," 65","1","0","26","9.1","44"
"599","BBG","dry"," 7"," 9","1996","295","102","1","0","26","9.1","44"
"600","BBG","dry"," 7"," 9","1996","296","102","4","0","26","9.1","44"
"601","BBG","dry"," 7"," 9","1996","296","154","1","0","26","9.1","44"
"602","BBG","dry"," 7"," 9","1996","350"," 66","1","0","26","9.1","44"
"603","BBG","dry"," 7"," 9","1996","350","127","2","0","26","9.1","44"
"604","BBG","dry"," 7"," 9","1996","351"," 65","1","0","26","9.1","44"
"605","BBG","dry"," 7"," 9","1996","351"," 66","1","0","26","9.1","44"
"606","BBG","dry"," 7"," 9","1996","378"," 36","1","0","26","9.1","44"
"607","BBG","dry"," 7"," 9","1996","378"," 47","2","0","26","9.1","44"
"608","BBG","dry"," 7"," 9","1996","378","100","1","0","26","9.1","44"
"609","BBG","dry"," 7"," 9","1996","378","154","1","0","26","9.1","44"
"610","BBG","dry"," 7"," 9","1996","381"," 65","1","0","26","9.1","44"
"611","BBG","dry"," 7"," 9","1996","385","102","1","0","26","9.1","44"
"612","BBG","dry"," 7"," 9","1996","386"," 65","1","0","26","9.1","44"
"613","BBG","dry"," 7"," 9","1996","386"," 66","1","0","26","9.1","44"
"614","BBG","dry"," 7","16","1996","216","  5","1","0","26.9","13.4","48"
"615","BBG","dry"," 7","16","1996","216","102","1","0","26.9","13.4","48"
"616","BBG","dry"," 7","16","1996","217","102","4","0","26.9","13.4","48"
"617","BBG","dry"," 7","16","1996","223","102","1","0","26.9","13.4","48"
"618","BBG","dry"," 7","16","1996","229","102","3","0","26.9","13.4","48"
"619","BBG","dry"," 7","16","1996","239","102","2","0","26.9","13.4","48"
"620","BBG","dry"," 7","16","1996","240","102","1","0","26.9","13.4","48"
"621","BBG","dry"," 7","16","1996","248","102","4","0","26.9","13.4","48"
"622","BBG","dry"," 7","16","1996","249","102","4","0","26.9","13.4","48"
"623","BBG","dry"," 7","16","1996","252","102","1","0","26.9","13.4","48"
"624","BBG","dry"," 7","16","1996","266","102","1","0","26.9","13.4","48"
"625","BBG","dry"," 7","16","1996","282","102","1","0","26.9","13.4","48"
"626","BBG","dry"," 7","16","1996","296","102","1","0","26.9","13.4","48"
"627","BBG","dry"," 7","16","1996","317","110","1","0","26.9","13.4","48"
"628","BBG","dry"," 7","16","1996","350","102","1","0","26.9","13.4","48"
"629","BBG","dry"," 7","23","1996","194"," 66","1","0","25.5","12.4","59"
"630","BBG","dry"," 7","23","1996","216","102","2","0","25.5","12.4","59"
"631","BBG","dry"," 7","23","1996","217","102","5","0","25.5","12.4","59"
"632","BBG","dry"," 7","23","1996","229","102","5","0","25.5","12.4","59"
"633","BBG","dry"," 7","23","1996","237","102","4","0","25.5","12.4","59"
"634","BBG","dry"," 7","23","1996","249","102","1","0","25.5","12.4","59"
"635","BBG","dry"," 7","23","1996","250","102","1","0","25.5","12.4","59"
"636","BBG","dry"," 7","23","1996","252"," 66","1","0","25.5","12.4","59"
"637","BBG","dry"," 7","23","1996","287","122","1","0","25.5","12.4","59"
"638","BBG","dry"," 7","23","1996","296","102","3","0","25.5","12.4","59"
"639","BBG","dry"," 7","23","1996","316","102","1","0","25.5","12.4","59"
"640","BBG","dry"," 7","23","1996","325","169","1","0","25.5","12.4","59"
"641","BBG","dry"," 7","23","1996","364"," 42","1","0","25.5","12.4","59"
"642","BBG","dry"," 7","23","1996","364"," 59","1","0","25.5","12.4","59"
"643","BBG","dry"," 7","23","1996","375","122","1","0","25.5","12.4","59"
"644","BBG","dry"," 7","23","1996","378","137","1","0","25.5","12.4","59"
"645","BBG","dry"," 7","23","1996","386","122","1","0","25.5","12.4","59"
"646","BBG","dry"," 7","30","1996","195","102","1","0","25.9","13.9","48"
"647","BBG","dry"," 7","30","1996","195","149","1","0","25.9","13.9","48"
"648","BBG","dry"," 7","30","1996","198","102","1","0","25.9","13.9","48"
"649","BBG","dry"," 7","30","1996","209"," 85","1","0","25.9","13.9","48"
"650","BBG","dry"," 7","30","1996","216","149","1","0","25.9","13.9","48"
"651","BBG","dry"," 7","30","1996","289","149","1","0","25.9","13.9","48"
"652","BBG","dry"," 7","30","1996","364"," 65","2","0","25.9","13.9","48"
"653","BBG","dry"," 7","30","1996","378","149","2","0","25.9","13.9","48"
"654","BBG","dry"," 8"," 1","1996","217"," 42","1","0","25.1","11.6","59"
"655","BBG","dry"," 8"," 1","1996","217","102","3","0","25.1","11.6","59"
"656","BBG","dry"," 8"," 1","1996","217","157","1","0","25.1","11.6","59"
"657","BBG","dry"," 8"," 1","1996","229","102","2","0","25.1","11.6","59"
"658","BBG","dry"," 8"," 1","1996","242","157","1","0","25.1","11.6","59"
"659","BBG","dry"," 8"," 1","1996","284","157","1","0","25.1","11.6","59"
"660","BBG","dry"," 8"," 1","1996","303","157","1","0","25.1","11.6","59"
"661","BBG","dry"," 8"," 1","1996","341"," 97","1","0","25.1","11.6","59"
"662","BBG","dry"," 8"," 1","1996","364"," 42","2","0","25.1","11.6","59"
"663","BBG","dry"," 8"," 6","1996","194","111","1","0","28.8","10.6","25"
"664","BBG","dry"," 8"," 6","1996","195","111","3","0","28.8","10.6","25"
"665","BBG","dry"," 8"," 6","1996","216"," 66","1","0","28.8","10.6","25"
"666","BBG","dry"," 8"," 6","1996","216","111","2","0","28.8","10.6","25"
"667","BBG","dry"," 8"," 6","1996","217"," 66","3","0","28.8","10.6","25"
"668","BBG","dry"," 8"," 6","1996","217","102","6","0","28.8","10.6","25"
"669","BBG","dry"," 8"," 6","1996","217","111","3","0","28.8","10.6","25"
"670","BBG","dry"," 8"," 6","1996","229","102","1","0","28.8","10.6","25"
"671","BBG","dry"," 8"," 6","1996","229","111","1","0","28.8","10.6","25"
"672","BBG","dry"," 8"," 6","1996","233"," 96","1","0","28.8","10.6","25"
"673","BBG","dry"," 8"," 6","1996","242"," 96","1","0","28.8","10.6","25"
"674","BBG","dry"," 8"," 6","1996","242","102","1","0","28.8","10.6","25"
"675","BBG","dry"," 8"," 6","1996","248","102","2","0","28.8","10.6","25"
"676","BBG","dry"," 8"," 6","1996","249","102","3","0","28.8","10.6","25"
"677","BBG","dry"," 8"," 6","1996","303","157","1","0","28.8","10.6","25"
"678","BBG","dry"," 8"," 6","1996","309","111","1","0","28.8","10.6","25"
"679","BBG","dry"," 8"," 6","1996","341"," 96","2","0","28.8","10.6","25"
"680","BBG","dry"," 8"," 6","1996","362","149","1","0","28.8","10.6","25"
"681","BBG","dry"," 8"," 6","1996","364"," 42","1","0","28.8","10.6","25"
"682","BBG","dry"," 8"," 6","1996","377","102","1","0","28.8","10.6","25"
"683","BBG","dry"," 8"," 6","1996","378"," 66","1","0","28.8","10.6","25"
"684","BBG","dry"," 8"," 6","1996","378","157","2","0","28.8","10.6","25"
"685","BBG","dry"," 8"," 6","1996","380"," 68","2","0","28.8","10.6","25"
"686","BBG","dry"," 8"," 6","1996","385","102","1","0","28.8","10.6","25"
"687","BBG","dry"," 8"," 7","1996","219","157","1","0","30.5","10.4","27"
"688","BBG","dry"," 8"," 7","1996","233","157","1","0","30.5","10.4","27"
"689","BBG","dry"," 8"," 7","1996","242","157","1","0","30.5","10.4","27"
"690","BBG","dry"," 8"," 7","1996","248"," 66","1","0","30.5","10.4","27"
"691","BBG","dry"," 8"," 7","1996","249"," 66","1","0","30.5","10.4","27"
"692","BBG","dry"," 8"," 7","1996","250"," 66","1","0","30.5","10.4","27"
"693","BBG","dry"," 8"," 7","1996","303","157","1","0","30.5","10.4","27"
"694","BBG","dry"," 8","13","1996","183","157","1","0","30.1","15.3","58"
"695","BBG","dry"," 8","13","1996","191"," 42","1","0","30.1","15.3","58"
"696","BBG","dry"," 8","13","1996","194","111","2","0","30.1","15.3","58"
"697","BBG","dry"," 8","13","1996","196","102","1","0","30.1","15.3","58"
"698","BBG","dry"," 8","13","1996","199","149","1","0","30.1","15.3","58"
"699","BBG","dry"," 8","13","1996","209","111","2","0","30.1","15.3","58"
"700","BBG","dry"," 8","13","1996","217","102","7","0","30.1","15.3","58"
"701","BBG","dry"," 8","13","1996","217","122","1","0","30.1","15.3","58"
"702","BBG","dry"," 8","13","1996","233","102","1","0","30.1","15.3","58"
"703","BBG","dry"," 8","13","1996","239","157","2","0","30.1","15.3","58"
"704","BBG","dry"," 8","13","1996","242"," 12","1","0","30.1","15.3","58"
"705","BBG","dry"," 8","13","1996","242","157","2","0","30.1","15.3","58"
"706","BBG","dry"," 8","13","1996","248","102","1","0","30.1","15.3","58"
"707","BBG","dry"," 8","13","1996","248","111","1","0","30.1","15.3","58"
"708","BBG","dry"," 8","13","1996","249","102","1","0","30.1","15.3","58"
"709","BBG","dry"," 8","13","1996","303","157","4","0","30.1","15.3","58"
"710","BBG","dry"," 8","13","1996","317","175","3","0","30.1","15.3","58"
